contest_id,index,name,rating,solved_count,tags
180,B,Divisibility Rules,2300,264,"math, number theory"
180,A,Defragmentation,1800,443,implementation
178,F3,Representative Sampling,2500,199,
178,F2,Representative Sampling,2200,192,"dp, sortings, strings"
178,F1,Representative Sampling,1800,276,
178,E3,The Beaver's Problem - 2,2300,167,
178,E2,The Beaver's Problem - 2,2000,194,
178,E1,The Beaver's Problem - 2,1900,253,
178,D3,Magic Squares,2100,194,
178,D2,Magic Squares,1900,215,
178,D1,Magic Squares,1500,509,
178,C3,Smart Beaver and Resolving Collisions,2000,256,
178,C2,Smart Beaver and Resolving Collisions,1900,248,
178,C1,Smart Beaver and Resolving Collisions,1600,405,
178,B3,Greedy Merchants,1800,682,
178,B2,Greedy Merchants,1600,498,
178,B1,Greedy Merchants,1600,544,
178,A3,Educational Game,1100,887,greedy
178,A2,Educational Game,1000,961,greedy
178,A1,Educational Game,1000,957,
177,G2,Fibonacci Strings,2600,84,"matrices, strings"
177,G1,Fibonacci Strings,2400,89,strings
177,F2,Script Generation,2300,131,
177,F1,Script Generation,1800,246,
177,E2,Space Voyage,1900,305,binary search
177,E1,Space Voyage,1700,463,binary search
177,D2,Encrypting Messages,1500,1039,data structures
177,D1,Encrypting Messages,1200,1372,brute force
177,C2,Party,1500,1434,"brute force, dfs and similar, dsu, graphs"
177,C1,Party,1500,1386,"dfs and similar, dsu, graphs"
177,B2,Rectangular Game,1200,1889,number theory
177,B1,Rectangular Game,1000,2472,number theory
177,A2,Good Matrix Elements,800,4230,implementation
177,A1,Good Matrix Elements,800,4415,implementation
176,E,Archaeology,3100,457,"data structures, dfs and similar, trees"
176,D,Hyper String,2500,229,dp
176,C,Playing with Superglue,2000,372,"combinatorics, constructive algorithms"
176,B,Word Cut,1700,930,dp
176,A,Trading Business,1200,1028,"greedy, sortings"
175,F,Gnomes of Might and Magic,3000,47,"data structures, graphs, implementation, shortest paths"
175,E,Power Defence,2600,201,"brute force, dp, geometry, greedy"
175,D,Plane of Tanks: Duel,2400,237,"brute force, dp, math, probabilities"
175,C,Geometry Horse,1600,933,"greedy, implementation, sortings, two pointers"
175,B,Plane of Tanks: Pro,1400,1097,implementation
175,A,Robot Bicorn Attack,1400,1968,"brute force, implementation"
174,C,Range Increments,1800,705,"data structures, greedy"
174,B,File List,1400,1274,"dp, greedy, implementation"
174,A,Problem About Equation,1100,1532,math
173,E,Camping Groups,2600,360,"data structures, sortings"
173,D,Deputies,2500,190,"constructive algorithms, graphs, greedy, implementation"
173,C,Spiral Maximum,1900,756,"brute force, dp"
173,B,Chamber of Secrets,1800,1421,"dfs and similar, shortest paths"
173,A,Rock-Paper-Scissors,1300,1740,"implementation, math"
172,E,BHTML+BCSS,2200,242,"*special, dfs and similar, expression parsing"
172,D,Calendar Reform,1500,1094,"*special, number theory"
172,C,Bus,1500,997,"*special, implementation, sortings"
172,B,Pseudorandom Sequence Period,1200,1999,"*special, implementation, number theory"
172,A,Phone Code,800,3519,"*special, brute force, implementation"
171,H,A polyline,1700,169,"*special, implementation"
171,G,Mysterious numbers - 2,1600,505,*special
171,F,ucyhf,1600,890,"*special, brute force, implementation, number theory"
171,E,MYSTERIOUS LANGUAGE,2000,722,*special
171,D,Broken checker,1300,1742,"*special, brute force"
171,C,A Piece of Cake,2000,611,"*special, implementation"
171,B,Star,1300,2502,"*special, combinatorics"
171,A,Mysterious numbers - 1,1200,2764,"*special, constructive algorithms"
169,B,Replacing Digits,1100,2076,greedy
169,A,Chores,800,3528,sortings
168,B,Wizards and Minimal Spell,1700,1063,"implementation, strings"
168,A,Wizards and Demonstration,900,6628,"implementation, math"
167,E,Wizards and Bets,2900,266,"dfs and similar, graphs, math, matrices"
167,D,Wizards and Roads,3000,131,"data structures, divide and conquer, graph matchings, graphs, greedy"
167,C,Wizards and Numbers,2300,446,"games, math"
167,B,Wizards and Huge Prize,1800,1504,"dp, math, probabilities"
167,A,Wizards and Trolleybuses,1600,1800,implementation
166,E,Tetrahedron,1500,10558,"dp, math, matrices"
166,D,Shoe Store,2500,257,"dp, graph matchings, greedy, sortings, two pointers"
166,C,Median,1500,3843,"greedy, math, sortings"
166,B,Polygons,2100,1209,"geometry, sortings"
166,A,Rank List,1100,8429,"binary search, implementation, sortings"
165,E,Compatible Numbers,2200,2505,"bitmasks, brute force, dfs and similar, dp"
165,D,Beard Graph,2100,911,"data structures, dsu, trees"
165,C,Another Problem on Strings,1600,7331,"binary search, brute force, dp, math, strings, two pointers"
165,B,Burning Midnight Oil,1500,7294,"binary search, implementation"
165,A,Supercentral Point,1000,10215,implementation
164,E,Polycarpus and Tasks,3100,44,
164,D,Minimum Diameter,3100,176,"binary search, brute force"
164,C,Machine Programming,2400,585,"flows, graphs"
164,B,Ancient Berland Hieroglyphs,2000,362,two pointers
164,A,"Variable, or There and Back Again",1700,727,"dfs and similar, graphs"
163,E,e-Government,2800,631,"data structures, dfs and similar, dp, strings, trees"
163,D,Large Refrigerator,2900,290,brute force
163,C,Conveyor,2100,455,"sortings, two pointers"
163,B,Lemmings,2000,811,binary search
163,A,Substring and Subsequence,1700,1819,dp
162,J,Brackets,1800,60,*special
162,I,Truncatable primes,2000,45,*special
162,H,Alternating case,1800,58,*special
162,G,Non-decimal sum,2000,35,*special
162,F,Factorial zeros,1800,113,*special
162,E,HQ9+,1800,151,*special
162,D,Remove digits,1900,194,*special
162,C,Prime factorization,1800,122,*special
162,B,Binary notation,1800,280,*special
162,A,Pentagonal numbers,1100,543,"*special, implementation"
161,E,Polycarpus the Safecracker,2500,350,"brute force, dp"
161,D,Distance in Tree,1800,5806,"dfs and similar, dp, trees"
161,C,Abracadabra,2400,431,divide and conquer
161,B,Discounts,1700,1617,"constructive algorithms, greedy, sortings"
161,A,Dress'em in Vests!,1300,3475,"binary search, brute force, greedy, two pointers"
160,E,Buses and People,2400,368,"binary search, data structures, sortings"
160,D,Edges in MST,2300,1173,"dfs and similar, dsu, graphs, sortings"
160,C,Find Pair,1700,2464,"implementation, math, sortings"
160,B,Unlucky Ticket,1100,7589,"greedy, sortings"
160,A,Twins,900,45772,"greedy, sortings"
159,E,Zebra Tower,1700,848,"*special, data structures, greedy, sortings"
159,D,Palindrome pairs,1500,3362,"*special, brute force, dp, strings"
159,C,String Manipulation 1.0,1400,2183,"*special, binary search, brute force, data structures, strings"
159,B,Matchmaker,1100,2874,"*special, greedy, sortings"
159,A,Friends or Not,1400,2094,"*special, greedy, implementation"
158,E,Phone Talks,1900,1295,"*special, dp, sortings"
158,D,Ice Sculptures,1300,5472,"*special, brute force, number theory"
158,C,Cd and pwd commands,1400,6009,"*special, data structures, implementation"
158,B,Taxi,1100,43204,"*special, greedy, implementation"
158,A,Next Round,800,79638,"*special, implementation"
157,B,Trace,1000,7486,"geometry, sortings"
157,A,Game Outcome,800,5095,brute force
156,E,Mrs. Hudson's Pancakes,3000,125,"brute force, dp"
156,D,Clues,2500,532,"combinatorics, graphs"
156,C,Cipher,2000,1475,"combinatorics, dp"
156,B,Suspects,1600,1686,"constructive algorithms, data structures, implementation"
156,A,Message,1700,2507,brute force
155,B,Combination,1100,5785,"greedy, sortings"
155,A,I_love_\%username\%,800,24878,brute force
154,E,Martian Colony,3000,69,geometry
154,D,Flatland Fencing,2400,345,"games, math"
154,C,Double Profiles,2300,1439,"graphs, hashing, sortings"
154,B,Colliders,1600,2446,"math, number theory"
154,A,Hometask,1600,2876,greedy
153,E,Euclidean Distance,2100,53,*special
153,D,Date Change,2000,59,*special
153,C,Caesar Cipher,2200,72,*special
153,B,Binary notation,1800,128,*special
153,A,A + B,1600,257,*special
152,E,Garden,2500,284,"bitmasks, dp, graphs, trees"
152,D,Frames,2600,206,brute force
152,C,Pocket Book,1400,6175,combinatorics
152,B,Steps,1300,3447,"binary search, implementation"
152,A,Marks,900,8992,implementation
151,B,Phone Numbers,1200,3901,"implementation, strings"
151,A,Soft Drinking,800,18267,"implementation, math"
150,E,Freezing with Style,3000,285,"binary search, data structures, divide and conquer, trees"
150,D,Mission Impassable,2600,312,"dp, strings"
150,C,Smart Cheater,2200,501,"data structures, math, probabilities"
150,B,Quantity of Strings,1600,2659,"combinatorics, dfs and similar, graphs, math"
150,A,Win or Freeze,1400,4697,"games, math, number theory"
149,E,Martian Strings,2300,1277,"string suffix structures, strings"
149,D,Coloring Brackets,1900,1285,dp
149,C,Division into Teams,1500,3705,"greedy, math, sortings"
149,B,Martian Clock,1600,1802,implementation
149,A,Business trip,900,17895,"greedy, implementation, sortings"
148,E,Porcelain,1900,2149,dp
148,D,Bag of mice,1800,3559,"dp, games, math, probabilities"
148,C,Terse princess,1700,2215,"constructive algorithms, greedy"
148,B,Escape,1500,3092,"implementation, math"
148,A,Insomnia cure,800,33639,"constructive algorithms, implementation, math"
147,B,Smile House,2500,490,"binary search, graphs, matrices"
147,A,Punctuation,1300,2173,"implementation, strings"
146,B,Lucky Mask,1300,2953,"brute force, implementation"
146,A,Lucky Ticket,800,8626,implementation
145,E,Lucky Queries,2400,1414,data structures
145,D,Lucky Pair,2900,184,"combinatorics, data structures, implementation"
145,C,Lucky Subsequence,2100,1370,"combinatorics, dp, math"
145,B,Lucky Number 2,1800,1636,constructive algorithms
145,A,Lucky Conversion,1200,5161,"greedy, implementation"
144,E,Competition,2200,382,"data structures, greedy"
144,D,Missile Silos,1900,2306,"data structures, dfs and similar, graphs, shortest paths"
144,C,Anagram Search,1500,2909,"implementation, strings"
144,B,Meeting,1300,3097,implementation
144,A,Arrival of the General,800,31705,implementation
143,B,Help Kingdom of Far Far Away 2,1200,3367,"implementation, strings"
143,A,Help Vasilisa the Wise 2,1000,6222,"brute force, math"
142,E,Help Greg the Dwarf 2,3000,44,geometry
142,D,Help Shrek and Donkey 2,2600,238,games
142,C,Help Caretaker,2300,633,"brute force, dp"
142,B,Help General,1800,1653,"constructive algorithms, greedy, implementation"
142,A,Help Farmer,1600,2025,"brute force, math"
141,E,Clearing Up,2300,459,"constructive algorithms, dp, dsu, graphs"
141,D,Take-off Ramps,2300,502,"graphs, shortest paths"
141,C,Queue,1800,1707,"constructive algorithms, greedy, sortings"
141,B,Hopscotch,1400,3387,"geometry, math"
141,A,Amusing Joke,800,28701,"implementation, sortings, strings"
140,F,New Year Snowflake,2600,307,"geometry, sortings"
140,E,New Year Garland,2600,399,"combinatorics, dp"
140,D,New Year Contest,1800,1940,"greedy, sortings"
140,C,New Year Snowmen,1800,3004,"binary search, data structures, greedy"
140,B,New Year Cards,1800,1264,"brute force, greedy, implementation"
140,A,New Year Table,1700,3407,"geometry, math"
139,B,Wallpaper,1600,1094,"implementation, math"
139,A,Petr and Book,1000,10110,implementation
138,E,Hellish Constraints,2900,105,"brute force, dp, two pointers"
138,D,World of Darkraft,2500,330,"dp, games"
138,C,Mushroom Gnomes - 2,2200,661,"binary search, data structures, probabilities, sortings"
138,B,Digits Permutations,1900,782,greedy
138,A,Literature Lesson,1600,1860,implementation
137,E,Last Chance,2000,911,"data structures, implementation, strings"
137,D,Palindromes,1900,1156,"dp, strings"
137,C,History,1500,4664,sortings
137,B,Permutation,1000,7155,greedy
137,A,Postcards and photos,900,4736,implementation
136,B,Ternary Logic,1100,3272,"implementation, math"
136,A,Presents,800,39904,implementation
135,E,Weak Subsequence,3000,165,combinatorics
135,D,Cycle,2500,252,"brute force, dfs and similar, implementation"
135,C,Zero-One,1900,1069,"constructive algorithms, games, greedy"
135,B,Rectangle and Square,1600,1857,"brute force, geometry, math"
135,A,Replacement,1300,5093,"greedy, implementation, sortings"
134,C,Swaps,2200,342,"constructive algorithms, graphs, greedy"
134,B,Pairs of Numbers,1900,1036,"brute force, dfs and similar, math, number theory"
134,A,Average Numbers,1200,2089,"brute force, implementation"
133,B,Unary,1200,5309,implementation
133,A,HQ9+,900,43661,implementation
132,E,Bits of merry old England,2700,317,"flows, graphs"
132,D,Constants in the language of Shakespeare,2100,496,"constructive algorithms, dp, greedy"
132,C,Logo Turtle,1800,1640,dp
132,B,Piet,2100,412,implementation
132,A,Turing Tape,1300,2364,implementation
131,F,Present to Mom,2000,474,"binary search, two pointers"
131,E,Yet Another Task with Queens,1700,1469,sortings
131,D,Subway,1600,3256,"dfs and similar, graphs"
131,C,The World is a Theatre,1400,6070,"combinatorics, math"
131,B,Opposites Attract,1200,4959,"implementation, math"
131,A,cAPS lOCK,1000,40159,"implementation, strings"
130,J,Date calculation,1800,94,*special
130,I,Array sorting,2300,116,"*special, sortings"
130,H,Balanced brackets,1600,223,*special
130,G,CAPS LOCK ON,1700,192,*special
130,F,Prime factorization,1600,181,*special
130,E,Tribonacci numbers,1600,207,*special
130,D,Exponentiation,1500,282,*special
130,C,Decimal sum,1500,382,*special
130,B,Gnikool Ssalg,1400,379,"*special, implementation, strings"
130,A,Hexagonal numbers,900,667,"*special, implementation"
129,B,Students and Shoelaces,1200,6005,"brute force, dfs and similar, graphs, implementation"
129,A,Cookies,900,10754,implementation
128,E,Birthday,2900,70,"geometry, math"
128,D,Numbers,2000,816,"constructive algorithms, implementation"
128,C,Games with Rectangle,2000,1643,"combinatorics, dp"
128,B,String,2100,1624,"brute force, constructive algorithms, hashing, implementation, string suffix structures, strings"
128,A,Statues,1500,2349,dfs and similar
127,B,Canvas Frames,1000,4458,implementation
127,A,Wasted Time,900,6396,geometry
126,E,Pills,2900,52,"brute force, flows"
126,D,Fibonacci Sums,2300,583,"dp, math"
126,C,E-reader Display,2000,554,"constructive algorithms, greedy"
126,B,Password,1700,8314,"binary search, dp, hashing, string suffix structures, strings"
126,A,Hot Bath,1900,1128,"binary search, brute force, math"
125,E,MST Company,2400,522,"binary search, graphs"
125,D,Two progressions,2200,267,"constructive algorithms, greedy"
125,C,Hobbits' Party,1600,641,"constructive algorithms, greedy"
125,B,Simple XML,1000,1366,implementation
125,A,Measuring Lengths in Baden,1400,1810,math
124,B,Permutations,1400,2323,"brute force, combinatorics, implementation"
124,A,The number of positions,1000,16335,math
123,E,Maze,2500,340,"dfs and similar, dp, probabilities, trees"
123,D,String,2300,651,string suffix structures
123,C,Brackets,2300,443,"combinatorics, dp, greedy"
123,B,Squares,1800,809,math
123,A,Prime Permutation,1300,2213,"implementation, number theory, strings"
122,B,Lucky Substring,1000,6603,"brute force, implementation"
122,A,Lucky Division,1000,48713,"brute force, number theory"
121,E,Lucky Array,2400,816,data structures
121,D,Lucky Segments,2500,202,"binary search, implementation, two pointers"
121,C,Lucky Permutation,1900,960,"brute force, combinatorics, number theory"
121,B,Lucky Transformation,1500,1908,strings
121,A,Lucky Sum,1100,4885,implementation
120,J,Minimum Sum,1900,661,"divide and conquer, geometry, sortings"
120,I,Luck is in Numbers,2200,263,greedy
120,H,Brevity is Soul of Wit,1800,919,graph matchings
120,G,Boom,1800,612,implementation
120,F,Spiders,1400,2266,"dp, greedy, trees"
120,E,Put Knight!,1400,1970,"games, math"
120,D,Three Sons,1400,1550,brute force
120,C,Winnie-the-Pooh and honey,1100,2545,"implementation, math"
120,B,Quiz League,1100,2336,implementation
120,A,Elevator,1000,3042,"brute force, implementation, math"
119,E,Alternative Reality,2400,71,geometry
119,D,String Transformation,2500,307,"hashing, strings"
119,C,Education Reform,2000,621,dp
119,B,Before Exam,1900,898,"constructive algorithms, implementation, sortings"
